<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
12769,12769,0,1,0,355,1,0,-434,1,0,17,1,0,-3
12770,12770,0,1,0,355,1,0,-434,1,0,17,1,0,-3
12771,12771,0,1,0,355,1,0,-434,1,0,17,1,0,-3
12772,12772,0,1,1,152,1,1,-572,1,1,-19,1,1,30
12773,12773,0,1,0,152,1,0,-572,1,0,-19,1,0,30
12774,12774,0,1,0,152,1,0,-572,1,0,-19,1,0,30
12775,12775,0,1,0,152,1,0,-572,1,0,-19,1,0,30
12776,12776,0,1,1,798,1,1,-83,1,1,-9,1,1,22
12777,12777,0,1,0,798,1,0,-83,1,0,-9,1,0,22
12778,12778,0,1,0,798,1,0,-83,1,0,-9,1,0,22
12779,12779,0,1,0,798,1,0,-83,1,0,-9,1,0,22
12780,12780,0,1,1,911,1,1,-112,1,1,-5,1,1,-13
12781,12781,0,1,0,911,1,0,-112,1,0,-5,1,0,-13
12782,12782,0,1,0,911,1,0,-112,1,0,-5,1,0,-13
12783,12783,0,1,0,911,1,0,-112,1,0,-5,1,0,-13
12784,12784,0,1,1,-292,1,1,27,1,1,2,1,1,-12
12785,12785,0,1,0,-292,1,0,27,1,0,2,1,0,-12
12786,12786,0,1,0,-292,1,0,27,1,0,2,1,0,-12
12787,12787,0,1,0,-292,1,0,27,1,0,2,1,0,-12
12788,12788,0,1,1,-408,1,1,209,1,1,31,1,1,18
12789,12789,0,1,0,-408,1,0,209,1,0,31,1,0,18
12790,12790,0,1,0,-408,1,0,209,1,0,31,1,0,18
12791,12791,0,1,0,-408,1,0,209,1,0,31,1,0,18
12792,12792,0,1,1,237,1,1,-414,1,1,19,1,1,-10
12793,12793,0,1,0,237,1,0,-414,1,0,19,1,0,-10
12794,12794,0,1,0,237,1,0,-414,1,0,19,1,0,-10
12795,12795,0,1,0,237,1,0,-414,1,0,19,1,0,-10
12796,12796,0,1,1,169,1,1,-714,1,1,10,1,1,-9
12797,12797,0,1,0,169,1,0,-714,1,0,10,1,0,-9
12798,12798,0,1,0,169,1,0,-714,1,0,10,1,0,-9
12799,12799,0,1,0,169,1,0,-714,1,0,10,1,0,-9
12800,12800,0,1,1,550,1,1,-200,1,1,5,1,1,20
12801,12801,0,1,0,550,1,0,-200,1,0,5,1,0,20
12802,12802,0,1,0,550,1,0,-200,1,0,5,1,0,20
12803,12803,0,1,0,550,1,0,-200,1,0,5,1,0,20
12804,12804,0,1,1,780,1,1,-254,1,1,24,1,1,23
12805,12805,0,1,0,780,1,0,-254,1,0,24,1,0,23
12806,12806,0,1,0,780,1,0,-254,1,0,24,1,0,23
12807,12807,0,1,0,780,1,0,-254,1,0,24,1,0,23
12808,12808,0,1,1,-405,1,1,-252,1,1,7,1,1,1
12809,12809,0,1,0,-405,1,0,-252,1,0,7,1,0,1
12810,12810,0,1,0,-405,1,0,-252,1,0,7,1,0,1
12811,12811,0,1,0,-405,1,0,-252,1,0,7,1,0,1
12812,12812,0,1,1,-815,1,1,45,1,1,24,1,1,-7
12813,12813,0,1,0,-815,1,0,45,1,0,24,1,0,-7
12814,12814,0,1,0,-815,1,0,45,1,0,24,1,0,-7
12815,12815,0,1,0,-815,1,0,45,1,0,24,1,0,-7
12816,12816,0,1,1,-644,1,1,220,1,1,26,1,1,5
12817,12817,0,1,0,-644,1,0,220,1,0,26,1,0,5
12818,12818,0,1,0,-644,1,0,220,1,0,26,1,0,5
12819,12819,0,1,0,-644,1,0,220,1,0,26,1,0,5
12820,12820,0,1,1,-160,1,1,420,1,1,8,1,1,21
12821,12821,0,1,0,-160,1,0,420,1,0,8,1,0,21
12822,12822,0,1,0,-160,1,0,420,1,0,8,1,0,21
12823,12823,0,1,0,-160,1,0,420,1,0,8,1,0,21
12824,12824,0,1,1,-62,1,1,741,1,1,19,1,1,-13
12825,12825,0,1,0,-62,1,0,741,1,0,19,1,0,-13
12826,12826,0,1,0,-62,1,0,741,1,0,19,1,0,-13
12827,12827,0,1,0,-62,1,0,741,1,0,19,1,0,-13
12828,12828,0,1,1,-124,1,1,562,1,1,33,1,1,-22
12829,12829,0,1,0,-124,1,0,562,1,0,33,1,0,-22
12830,12830,0,1,0,-124,1,0,562,1,0,33,1,0,-22
12831,12831,0,1,0,-124,1,0,562,1,0,33,1,0,-22
12832,12832,0,1,1,-12,1,1,-90,1,1,20,1,1,15
12833,12833,0,1,0,-12,1,0,-90,1,0,20,1,0,15
12834,12834,0,1,0,-12,1,0,-90,1,0,20,1,0,15
12835,12835,0,1,0,-12,1,0,-90,1,0,20,1,0,15
12836,12836,0,1,1,-183,1,1,67,1,1,-4,1,1,8
12837,12837,0,1,0,-183,1,0,67,1,0,-4,1,0,8
12838,12838,0,1,0,-183,1,0,67,1,0,-4,1,0,8
12839,12839,0,1,0,-183,1,0,67,1,0,-4,1,0,8
12840,12840,0,1,1,151,1,1,183,1,1,10,1,1,-15
12841,12841,0,1,0,151,1,0,183,1,0,10,1,0,-15
12842,12842,0,1,0,151,1,0,183,1,0,10,1,0,-15
12843,12843,0,1,0,151,1,0,183,1,0,10,1,0,-15
12844,12844,0,1,1,-67,1,1,103,1,1,-6,1,1,11
12845,12845,0,1,0,-67,1,0,103,1,0,-6,1,0,11
12846,12846,0,1,0,-67,1,0,103,1,0,-6,1,0,11
12847,12847,0,1,0,-67,1,0,103,1,0,-6,1,0,11
12848,12848,0,1,1,-304,1,1,558,1,1,16,1,1,-1
12849,12849,0,1,0,-304,1,0,558,1,0,16,1,0,-1
12850,12850,0,1,0,-304,1,0,558,1,0,16,1,0,-1
12851,12851,0,1,0,-304,1,0,558,1,0,16,1,0,-1
12852,12852,0,1,1,-90,1,1,338,1,1,37,1,1,-24
12853,12853,0,1,0,-90,1,0,338,1,0,37,1,0,-24
12854,12854,0,1,0,-90,1,0,338,1,0,37,1,0,-24
12855,12855,0,1,0,-90,1,0,338,1,0,37,1,0,-24
12856,12856,0,1,1,81,1,1,-193,1,1,14,1,1,-14
12857,12857,0,1,0,81,1,0,-193,1,0,14,1,0,-14
12858,12858,0,1,0,81,1,0,-193,1,0,14,1,0,-14
12859,12859,0,1,0,81,1,0,-193,1,0,14,1,0,-14
12860,12860,0,1,1,362,1,1,-273,1,1,8,1,1,24
12861,12861,0,1,0,362,1,0,-273,1,0,8,1,0,24
12862,12862,0,1,0,362,1,0,-273,1,0,8,1,0,24
12863,12863,0,1,0,362,1,0,-273,1,0,8,1,0,24
12864,12864,0,1,1,523,1,1,-18,1,1,33,1,1,19
12865,12865,0,1,0,523,1,0,-18,1,0,33,1,0,19
12866,12866,0,1,0,523,1,0,-18,1,0,33,1,0,19
12867,12867,0,1,0,523,1,0,-18,1,0,33,1,0,19
12868,12868,0,1,1,378,1,1,633,1,1,13,1,1,25
12869,12869,0,1,0,378,1,0,633,1,0,13,1,0,25
12870,12870,0,1,0,378,1,0,633,1,0,13,1,0,25
12871,12871,0,1,0,378,1,0,633,1,0,13,1,0,25
12872,12872,0,1,1,367,1,1,95,1,1,22,1,1,24
12873,12873,0,1,0,367,1,0,95,1,0,22,1,0,24
12874,12874,0,1,0,367,1,0,95,1,0,22,1,0,24
12875,12875,0,1,0,367,1,0,95,1,0,22,1,0,24
12876,12876,0,1,1,541,1,1,-335,1,1,13,1,1,21
12877,12877,0,1,0,541,1,0,-335,1,0,13,1,0,21
12878,12878,0,1,0,541,1,0,-335,1,0,13,1,0,21
12879,12879,0,1,0,541,1,0,-335,1,0,13,1,0,21
12880,12880,0,1,1,109,1,1,-83,1,1,-1,1,1,43
12881,12881,0,1,0,109,1,0,-83,1,0,-1,1,0,43
12882,12882,0,1,0,109,1,0,-83,1,0,-1,1,0,43
12883,12883,0,1,0,109,1,0,-83,1,0,-1,1,0,43
12884,12884,0,1,1,-58,1,1,-259,1,1,3,1,1,48
12885,12885,0,1,0,-58,1,0,-259,1,0,3,1,0,48
12886,12886,0,1,0,-58,1,0,-259,1,0,3,1,0,48
12887,12887,0,1,0,-58,1,0,-259,1,0,3,1,0,48
12888,12888,0,1,1,-51,1,1,-192,1,1,35,1,1,-23
12889,12889,0,1,0,-51,1,0,-192,1,0,35,1,0,-23
12890,12890,0,1,0,-51,1,0,-192,1,0,35,1,0,-23
12891,12891,0,1,0,-51,1,0,-192,1,0,35,1,0,-23
12892,12892,0,1,1,574,1,1,360,1,1,-5,1,1,-10
12893,12893,0,1,0,574,1,0,360,1,0,-5,1,0,-10
12894,12894,0,1,0,574,1,0,360,1,0,-5,1,0,-10
12895,12895,0,1,0,574,1,0,360,1,0,-5,1,0,-10
12896,12896,0,1,1,592,1,1,-170,1,1,-4,1,1,14
12897,12897,0,1,0,592,1,0,-170,1,0,-4,1,0,14
12898,12898,0,1,0,592,1,0,-170,1,0,-4,1,0,14
12899,12899,0,1,0,592,1,0,-170,1,0,-4,1,0,14
12900,12900,0,1,1,254,1,1,-705,1,1,12,1,1,8
12901,12901,0,1,0,254,1,0,-705,1,0,12,1,0,8
12902,12902,0,1,0,254,1,0,-705,1,0,12,1,0,8
12903,12903,0,1,0,254,1,0,-705,1,0,12,1,0,8
12904,12904,0,1,1,264,1,1,-123,1,1,12,1,1,-14
12905,12905,0,1,0,264,1,0,-123,1,0,12,1,0,-14
12906,12906,0,1,0,264,1,0,-123,1,0,12,1,0,-14
12907,12907,0,1,0,264,1,0,-123,1,0,12,1,0,-14
12908,12908,0,1,1,417,1,1,298,1,1,27,1,1,5
12909,12909,0,1,0,417,1,0,298,1,0,27,1,0,5
12910,12910,0,1,0,417,1,0,298,1,0,27,1,0,5
12911,12911,0,1,0,417,1,0,298,1,0,27,1,0,5
12912,12912,0,1,1,680,1,1,-606,1,1,43,1,1,34
12913,12913,0,1,0,680,1,0,-606,1,0,43,1,0,34
12914,12914,0,1,0,680,1,0,-606,1,0,43,1,0,34
12915,12915,0,1,0,680,1,0,-606,1,0,43,1,0,34
12916,12916,0,1,1,416,1,1,-1162,1,1,64,1,1,12
12917,12917,0,1,0,416,1,0,-1162,1,0,64,1,0,12
12918,12918,0,1,0,416,1,0,-1162,1,0,64,1,0,12
12919,12919,0,1,0,416,1,0,-1162,1,0,64,1,0,12
12920,12920,0,1,1,-154,1,1,-393,1,1,41,1,1,-9
12921,12921,0,1,0,-154,1,0,-393,1,0,41,1,0,-9
12922,12922,0,1,0,-154,1,0,-393,1,0,41,1,0,-9
12923,12923,0,1,0,-154,1,0,-393,1,0,41,1,0,-9
12924,12924,0,1,1,448,1,1,-25,1,1,26,1,1,-20
12925,12925,0,1,0,448,1,0,-25,1,0,26,1,0,-20
12926,12926,0,1,0,448,1,0,-25,1,0,26,1,0,-20
12927,12927,0,1,0,448,1,0,-25,1,0,26,1,0,-20
12928,12928,0,1,1,548,1,1,-819,1,1,13,1,1,-8
12929,12929,0,1,0,548,1,0,-819,1,0,13,1,0,-8
12930,12930,0,1,0,548,1,0,-819,1,0,13,1,0,-8
12931,12931,0,1,0,548,1,0,-819,1,0,13,1,0,-8
12932,12932,0,1,1,609,1,1,-841,1,1,7,1,1,0
12933,12933,0,1,0,609,1,0,-841,1,0,7,1,0,0
12934,12934,0,1,0,609,1,0,-841,1,0,7,1,0,0
12935,12935,0,1,0,609,1,0,-841,1,0,7,1,0,0
12936,12936,0,1,1,396,1,1,-275,1,1,-7,1,1,24
12937,12937,0,1,0,396,1,0,-275,1,0,-7,1,0,24
12938,12938,0,1,0,396,1,0,-275,1,0,-7,1,0,24
12939,12939,0,1,0,396,1,0,-275,1,0,-7,1,0,24
12940,12940,0,1,1,503,1,1,75,1,1,23,1,1,29
12941,12941,0,1,0,503,1,0,75,1,0,23,1,0,29
12942,12942,0,1,0,503,1,0,75,1,0,23,1,0,29
12943,12943,0,1,0,503,1,0,75,1,0,23,1,0,29
12944,12944,0,1,1,522,1,1,-351,1,1,3,1,1,27
12945,12945,0,1,0,522,1,0,-351,1,0,3,1,0,27
12946,12946,0,1,0,522,1,0,-351,1,0,3,1,0,27
12947,12947,0,1,0,522,1,0,-351,1,0,3,1,0,27
12948,12948,0,1,1,9,1,1,-322,1,1,26,1,1,-5
12949,12949,0,1,0,9,1,0,-322,1,0,26,1,0,-5
12950,12950,0,1,0,9,1,0,-322,1,0,26,1,0,-5
12951,12951,0,1,0,9,1,0,-322,1,0,26,1,0,-5
12952,12952,0,1,1,-415,1,1,-51,1,1,33,1,1,-5
12953,12953,0,1,0,-415,1,0,-51,1,0,33,1,0,-5
12954,12954,0,1,0,-415,1,0,-51,1,0,33,1,0,-5
12955,12955,0,1,0,-415,1,0,-51,1,0,33,1,0,-5
12956,12956,0,1,1,-281,1,1,-40,1,1,25,1,1,29
12957,12957,0,1,0,-281,1,0,-40,1,0,25,1,0,29
12958,12958,0,1,0,-281,1,0,-40,1,0,25,1,0,29
12959,12959,0,1,0,-281,1,0,-40,1,0,25,1,0,29
12960,12960,0,1,1,303,1,1,-238,1,1,7,1,1,14
12961,12961,0,1,0,303,1,0,-238,1,0,7,1,0,14
12962,12962,0,1,0,303,1,0,-238,1,0,7,1,0,14
12963,12963,0,1,0,303,1,0,-238,1,0,7,1,0,14
12964,12964,0,1,1,297,1,1,-581,1,1,13,1,1,-24
12965,12965,0,1,0,297,1,0,-581,1,0,13,1,0,-24
12966,12966,0,1,0,297,1,0,-581,1,0,13,1,0,-24
12967,12967,0,1,0,297,1,0,-581,1,0,13,1,0,-24
12968,12968,0,1,1,454,1,1,-428,1,1,19,1,1,-5
12969,12969,0,1,0,454,1,0,-428,1,0,19,1,0,-5
12970,12970,0,1,0,454,1,0,-428,1,0,19,1,0,-5
12971,12971,0,1,0,454,1,0,-428,1,0,19,1,0,-5
12972,12972,0,1,1,836,1,1,-323,1,1,25,1,1,30
12973,12973,0,1,0,836,1,0,-323,1,0,25,1,0,30
12974,12974,0,1,0,836,1,0,-323,1,0,25,1,0,30
12975,12975,0,1,0,836,1,0,-323,1,0,25,1,0,30
12976,12976,0,1,1,324,1,1,-11,1,1,10,1,1,-6
12977,12977,0,1,0,324,1,0,-11,1,0,10,1,0,-6
12978,12978,0,1,0,324,1,0,-11,1,0,10,1,0,-6
12979,12979,0,1,0,324,1,0,-11,1,0,10,1,0,-6
12980,12980,0,1,1,-188,1,1,-205,1,1,-4,1,1,6
12981,12981,0,1,0,-188,1,0,-205,1,0,-4,1,0,6
12982,12982,0,1,0,-188,1,0,-205,1,0,-4,1,0,6
12983,12983,0,1,0,-188,1,0,-205,1,0,-4,1,0,6
12984,12984,0,1,1,-76,1,1,-127,1,1,-16,1,1,-5
12985,12985,0,1,0,-76,1,0,-127,1,0,-16,1,0,-5
12986,12986,0,1,0,-76,1,0,-127,1,0,-16,1,0,-5
12987,12987,0,1,0,-76,1,0,-127,1,0,-16,1,0,-5
12988,12988,0,1,1,-405,1,1,-153,1,1,16,1,1,-11
12989,12989,0,1,0,-405,1,0,-153,1,0,16,1,0,-11
12990,12990,0,1,0,-405,1,0,-153,1,0,16,1,0,-11
12991,12991,0,1,0,-405,1,0,-153,1,0,16,1,0,-11
12992,12992,0,1,1,-307,1,1,-180,1,1,30,1,1,-31
12993,12993,0,1,0,-307,1,0,-180,1,0,30,1,0,-31
12994,12994,0,1,0,-307,1,0,-180,1,0,30,1,0,-31
12995,12995,0,1,0,-307,1,0,-180,1,0,30,1,0,-31
12996,12996,0,1,1,-159,1,1,-719,1,1,48,1,1,-23
12997,12997,0,1,0,-159,1,0,-719,1,0,48,1,0,-23
12998,12998,0,1,0,-159,1,0,-719,1,0,48,1,0,-23
12999,12999,0,1,0,-159,1,0,-719,1,0,48,1,0,-23
13000,13000,0,1,1,-184,1,1,-766,1,1,8,1,1,9
13001,13001,0,1,0,-184,1,0,-766,1,0,8,1,0,9
13002,13002,0,1,0,-184,1,0,-766,1,0,8,1,0,9
13003,13003,0,1,0,-184,1,0,-766,1,0,8,1,0,9
13004,13004,0,1,1,-297,1,1,50,1,1,-8,1,1,-23
13005,13005,0,1,0,-297,1,0,50,1,0,-8,1,0,-23
13006,13006,0,1,0,-297,1,0,50,1,0,-8,1,0,-23
13007,13007,0,1,0,-297,1,0,50,1,0,-8,1,0,-23
13008,13008,0,1,1,-408,1,1,412,1,1,4,1,1,-26
13009,13009,0,1,0,-408,1,0,412,1,0,4,1,0,-26
13010,13010,0,1,0,-408,1,0,412,1,0,4,1,0,-26
13011,13011,0,1,0,-408,1,0,412,1,0,4,1,0,-26
13012,13012,0,1,1,-771,1,1,339,1,1,8,1,1,-13
13013,13013,0,1,0,-771,1,0,339,1,0,8,1,0,-13
13014,13014,0,1,0,-771,1,0,339,1,0,8,1,0,-13
13015,13015,0,1,0,-771,1,0,339,1,0,8,1,0,-13
13016,13016,0,1,1,-105,1,1,-447,1,1,10,1,1,-6
13017,13017,0,1,0,-105,1,0,-447,1,0,10,1,0,-6
13018,13018,0,1,0,-105,1,0,-447,1,0,10,1,0,-6
13019,13019,0,1,0,-105,1,0,-447,1,0,10,1,0,-6
13020,13020,0,1,1,3,1,1,-527,1,1,-10,1,1,-15
13021,13021,0,1,0,3,1,0,-527,1,0,-10,1,0,-15
13022,13022,0,1,0,3,1,0,-527,1,0,-10,1,0,-15
13023,13023,0,1,0,3,1,0,-527,1,0,-10,1,0,-15
13024,13024,0,1,1,275,1,1,-306,1,1,2,1,1,-7
13025,13025,0,1,0,275,1,0,-306,1,0,2,1,0,-7
13026,13026,0,1,0,275,1,0,-306,1,0,2,1,0,-7
13027,13027,0,1,0,275,1,0,-306,1,0,2,1,0,-7
13028,13028,0,1,1,484,1,1,-245,1,1,13,1,1,4
13029,13029,0,1,0,484,1,0,-245,1,0,13,1,0,4
13030,13030,0,1,0,484,1,0,-245,1,0,13,1,0,4
13031,13031,0,1,0,484,1,0,-245,1,0,13,1,0,4
13032,13032,0,1,1,-208,1,1,-97,1,1,11,1,1,14
13033,13033,0,1,0,-208,1,0,-97,1,0,11,1,0,14
13034,13034,0,1,0,-208,1,0,-97,1,0,11,1,0,14
13035,13035,0,1,0,-208,1,0,-97,1,0,11,1,0,14
13036,13036,0,1,1,-37,1,1,147,1,1,-11,1,1,-24
13037,13037,0,1,0,-37,1,0,147,1,0,-11,1,0,-24
13038,13038,0,1,0,-37,1,0,147,1,0,-11,1,0,-24
13039,13039,0,1,0,-37,1,0,147,1,0,-11,1,0,-24
13040,13040,0,1,1,341,1,1,281,1,1,5,1,1,1
13041,13041,0,1,0,341,1,0,281,1,0,5,1,0,1
13042,13042,0,1,0,341,1,0,281,1,0,5,1,0,1
13043,13043,0,1,0,341,1,0,281,1,0,5,1,0,1
13044,13044,0,1,1,54,1,1,216,1,1,-6,1,1,37
13045,13045,0,1,0,54,1,0,216,1,0,-6,1,0,37
13046,13046,0,1,0,54,1,0,216,1,0,-6,1,0,37
13047,13047,0,1,0,54,1,0,216,1,0,-6,1,0,37
13048,13048,0,1,1,-370,1,1,-536,1,1,-4,1,1,37
13049,13049,0,1,0,-370,1,0,-536,1,0,-4,1,0,37
13050,13050,0,1,0,-370,1,0,-536,1,0,-4,1,0,37
13051,13051,0,1,0,-370,1,0,-536,1,0,-4,1,0,37
13052,13052,0,1,1,-839,1,1,-82,1,1,5,1,1,22
13053,13053,0,1,0,-839,1,0,-82,1,0,5,1,0,22
13054,13054,0,1,0,-839,1,0,-82,1,0,5,1,0,22
13055,13055,0,1,0,-839,1,0,-82,1,0,5,1,0,22
13056,13056,0,1,1,-1157,1,1,335,1,1,14,1,1,13
13057,13057,0,1,0,-1157,1,0,335,1,0,14,1,0,13
13058,13058,0,1,0,-1157,1,0,335,1,0,14,1,0,13
13059,13059,0,1,0,-1157,1,0,335,1,0,14,1,0,13
13060,13060,0,1,1,-863,1,1,375,1,1,34,1,1,2
13061,13061,0,1,0,-863,1,0,375,1,0,34,1,0,2
13062,13062,0,1,0,-863,1,0,375,1,0,34,1,0,2
13063,13063,0,1,0,-863,1,0,375,1,0,34,1,0,2
13064,13064,0,1,1,176,1,1,568,1,1,17,1,1,9
13065,13065,0,1,0,176,1,0,568,1,0,17,1,0,9
13066,13066,0,1,0,176,1,0,568,1,0,17,1,0,9
13067,13067,0,1,0,176,1,0,568,1,0,17,1,0,9
13068,13068,0,1,1,757,1,1,201,1,1,12,1,1,5
13069,13069,0,1,0,757,1,0,201,1,0,12,1,0,5
13070,13070,0,1,0,757,1,0,201,1,0,12,1,0,5
13071,13071,0,1,0,757,1,0,201,1,0,12,1,0,5
13072,13072,0,1,1,272,1,1,244,1,1,-10,1,1,15
13073,13073,0,1,0,272,1,0,244,1,0,-10,1,0,15
13074,13074,0,1,0,272,1,0,244,1,0,-10,1,0,15
13075,13075,0,1,0,272,1,0,244,1,0,-10,1,0,15
13076,13076,0,1,1,391,1,1,213,1,1,13,1,1,-2
13077,13077,0,1,0,391,1,0,213,1,0,13,1,0,-2
13078,13078,0,1,0,391,1,0,213,1,0,13,1,0,-2
13079,13079,0,1,0,391,1,0,213,1,0,13,1,0,-2
13080,13080,0,1,1,43,1,1,672,1,1,-1,1,1,-9
13081,13081,0,1,0,43,1,0,672,1,0,-1,1,0,-9
13082,13082,0,1,0,43,1,0,672,1,0,-1,1,0,-9
13083,13083,0,1,0,43,1,0,672,1,0,-1,1,0,-9
13084,13084,0,1,1,-312,1,1,872,1,1,4,1,1,-12
13085,13085,0,1,0,-312,1,0,872,1,0,4,1,0,-12
13086,13086,0,1,0,-312,1,0,872,1,0,4,1,0,-12
13087,13087,0,1,0,-312,1,0,872,1,0,4,1,0,-12
13088,13088,0,1,1,-473,1,1,163,1,1,0,1,1,-11
13089,13089,0,1,0,-473,1,0,163,1,0,0,1,0,-11
13090,13090,0,1,0,-473,1,0,163,1,0,0,1,0,-11
13091,13091,0,1,0,-473,1,0,163,1,0,0,1,0,-11
13092,13092,0,1,1,-578,1,1,-43,1,1,-7,1,1,-35
13093,13093,0,1,0,-578,1,0,-43,1,0,-7,1,0,-35
13094,13094,0,1,0,-578,1,0,-43,1,0,-7,1,0,-35
13095,13095,0,1,0,-578,1,0,-43,1,0,-7,1,0,-35
13096,13096,0,1,1,-80,1,1,-104,1,1,17,1,1,-18
13097,13097,0,1,0,-80,1,0,-104,1,0,17,1,0,-18
13098,13098,0,1,0,-80,1,0,-104,1,0,17,1,0,-18
13099,13099,0,1,0,-80,1,0,-104,1,0,17,1,0,-18
13100,13100,0,1,1,211,1,1,-210,1,1,1,1,1,9
13101,13101,0,1,0,211,1,0,-210,1,0,1,1,0,9
13102,13102,0,1,0,211,1,0,-210,1,0,1,1,0,9
13103,13103,0,1,0,211,1,0,-210,1,0,1,1,0,9
13104,13104,0,1,1,-55,1,1,-326,1,1,2,1,1,7
13105,13105,0,1,0,-55,1,0,-326,1,0,2,1,0,7
13106,13106,0,1,0,-55,1,0,-326,1,0,2,1,0,7
13107,13107,0,1,0,-55,1,0,-326,1,0,2,1,0,7
13108,13108,0,1,1,180,1,1,287,1,1,13,1,1,11
13109,13109,0,1,0,180,1,0,287,1,0,13,1,0,11
13110,13110,0,1,0,180,1,0,287,1,0,13,1,0,11
13111,13111,0,1,0,180,1,0,287,1,0,13,1,0,11
13112,13112,0,1,1,63,1,1,965,1,1,17,1,1,36
13113,13113,0,1,0,63,1,0,965,1,0,17,1,0,36
13114,13114,0,1,0,63,1,0,965,1,0,17,1,0,36
13115,13115,0,1,0,63,1,0,965,1,0,17,1,0,36
13116,13116,0,1,1,-219,1,1,338,1,1,4,1,1,18
13117,13117,0,1,0,-219,1,0,338,1,0,4,1,0,18
13118,13118,0,1,0,-219,1,0,338,1,0,4,1,0,18
13119,13119,0,1,0,-219,1,0,338,1,0,4,1,0,18
13120,13120,0,1,1,54,1,1,-315,1,1,-8,1,1,4
13121,13121,0,1,0,54,1,0,-315,1,0,-8,1,0,4
13122,13122,0,1,0,54,1,0,-315,1,0,-8,1,0,4
13123,13123,0,1,0,54,1,0,-315,1,0,-8,1,0,4
13124,13124,0,1,1,74,1,1,-437,1,1,11,1,1,3
13125,13125,0,1,0,74,1,0,-437,1,0,11,1,0,3
13126,13126,0,1,0,74,1,0,-437,1,0,11,1,0,3
13127,13127,0,1,0,74,1,0,-437,1,0,11,1,0,3
13128,13128,0,1,1,-105,1,1,303,1,1,16,1,1,13
13129,13129,0,1,0,-105,1,0,303,1,0,16,1,0,13
13130,13130,0,1,0,-105,1,0,303,1,0,16,1,0,13
13131,13131,0,1,0,-105,1,0,303,1,0,16,1,0,13
13132,13132,0,1,1,50,1,1,304,1,1,8,1,1,8
13133,13133,0,1,0,50,1,0,304,1,0,8,1,0,8
13134,13134,0,1,0,50,1,0,304,1,0,8,1,0,8
13135,13135,0,1,0,50,1,0,304,1,0,8,1,0,8
13136,13136,0,1,1,138,1,1,192,1,1,14,1,1,1
13137,13137,0,1,0,138,1,0,192,1,0,14,1,0,1
13138,13138,0,1,0,138,1,0,192,1,0,14,1,0,1
13139,13139,0,1,0,138,1,0,192,1,0,14,1,0,1
13140,13140,0,1,1,209,1,1,342,1,1,22,1,1,-14
13141,13141,0,1,0,209,1,0,342,1,0,22,1,0,-14
13142,13142,0,1,0,209,1,0,342,1,0,22,1,0,-14
13143,13143,0,1,0,209,1,0,342,1,0,22,1,0,-14
13144,13144,0,1,1,240,1,1,-76,1,1,9,1,1,7
13145,13145,0,1,0,240,1,0,-76,1,0,9,1,0,7
13146,13146,0,1,0,240,1,0,-76,1,0,9,1,0,7
13147,13147,0,1,0,240,1,0,-76,1,0,9,1,0,7
13148,13148,0,1,1,-72,1,1,-352,1,1,9,1,1,4
13149,13149,0,1,0,-72,1,0,-352,1,0,9,1,0,4
13150,13150,0,1,0,-72,1,0,-352,1,0,9,1,0,4
13151,13151,0,1,0,-72,1,0,-352,1,0,9,1,0,4
13152,13152,0,1,1,-81,1,1,-246,1,1,26,1,1,-1
13153,13153,0,1,0,-81,1,0,-246,1,0,26,1,0,-1
13154,13154,0,1,0,-81,1,0,-246,1,0,26,1,0,-1
13155,13155,0,1,0,-81,1,0,-246,1,0,26,1,0,-1
13156,13156,0,1,1,-160,1,1,25,1,1,25,1,1,-2
13157,13157,0,1,0,-160,1,0,25,1,0,25,1,0,-2
13158,13158,0,1,0,-160,1,0,25,1,0,25,1,0,-2
13159,13159,0,1,0,-160,1,0,25,1,0,25,1,0,-2
13160,13160,0,1,1,-626,1,1,-254,1,1,0,1,1,11
13161,13161,0,1,0,-626,1,0,-254,1,0,0,1,0,11
13162,13162,0,1,0,-626,1,0,-254,1,0,0,1,0,11
13163,13163,0,1,0,-626,1,0,-254,1,0,0,1,0,11
13164,13164,0,1,1,-310,1,1,50,1,1,15,1,1,-3
13165,13165,0,1,0,-310,1,0,50,1,0,15,1,0,-3
13166,13166,0,1,0,-310,1,0,50,1,0,15,1,0,-3
13167,13167,0,1,0,-310,1,0,50,1,0,15,1,0,-3
13168,13168,0,1,1,95,1,1,262,1,1,12,1,1,3
13169,13169,0,1,0,95,1,0,262,1,0,12,1,0,3
13170,13170,0,1,0,95,1,0,262,1,0,12,1,0,3
13171,13171,0,1,0,95,1,0,262,1,0,12,1,0,3
