<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
676,676,0,1,0,416,1,0,-385,1,0,-7,1,0,-1
677,677,0,1,0,416,1,0,-385,1,0,-7,1,0,-1
678,678,0,1,0,416,1,0,-385,1,0,-7,1,0,-1
679,679,0,1,1,412,1,1,297,1,1,11,1,1,-14
680,680,0,1,0,412,1,0,297,1,0,11,1,0,-14
681,681,0,1,0,412,1,0,297,1,0,11,1,0,-14
682,682,0,1,0,412,1,0,297,1,0,11,1,0,-14
683,683,0,1,1,-157,1,1,163,1,1,12,1,1,-6
684,684,0,1,0,-157,1,0,163,1,0,12,1,0,-6
685,685,0,1,0,-157,1,0,163,1,0,12,1,0,-6
686,686,0,1,0,-157,1,0,163,1,0,12,1,0,-6
687,687,0,1,1,-306,1,1,-233,1,1,22,1,1,20
688,688,0,1,0,-306,1,0,-233,1,0,22,1,0,20
689,689,0,1,0,-306,1,0,-233,1,0,22,1,0,20
690,690,0,1,0,-306,1,0,-233,1,0,22,1,0,20
691,691,0,1,1,607,1,1,-269,1,1,41,1,1,30
692,692,0,1,0,607,1,0,-269,1,0,41,1,0,30
693,693,0,1,0,607,1,0,-269,1,0,41,1,0,30
694,694,0,1,0,607,1,0,-269,1,0,41,1,0,30
695,695,0,1,1,873,1,1,-225,1,1,19,1,1,1
696,696,0,1,0,873,1,0,-225,1,0,19,1,0,1
697,697,0,1,0,873,1,0,-225,1,0,19,1,0,1
698,698,0,1,0,873,1,0,-225,1,0,19,1,0,1
699,699,0,1,1,160,1,1,-297,1,1,10,1,1,32
700,700,0,1,0,160,1,0,-297,1,0,10,1,0,32
701,701,0,1,0,160,1,0,-297,1,0,10,1,0,32
702,702,0,1,0,160,1,0,-297,1,0,10,1,0,32
703,703,0,1,1,31,1,1,-212,1,1,12,1,1,20
704,704,0,1,0,31,1,0,-212,1,0,12,1,0,20
705,705,0,1,0,31,1,0,-212,1,0,12,1,0,20
706,706,0,1,0,31,1,0,-212,1,0,12,1,0,20
707,707,0,1,1,196,1,1,-255,1,1,18,1,1,-1
708,708,0,1,0,196,1,0,-255,1,0,18,1,0,-1
709,709,0,1,0,196,1,0,-255,1,0,18,1,0,-1
710,710,0,1,0,196,1,0,-255,1,0,18,1,0,-1
711,711,0,1,1,-170,1,1,-377,1,1,1,1,1,6
712,712,0,1,0,-170,1,0,-377,1,0,1,1,0,6
713,713,0,1,0,-170,1,0,-377,1,0,1,1,0,6
714,714,0,1,0,-170,1,0,-377,1,0,1,1,0,6
715,715,0,1,1,-532,1,1,-88,1,1,10,1,1,5
716,716,0,1,0,-532,1,0,-88,1,0,10,1,0,5
717,717,0,1,0,-532,1,0,-88,1,0,10,1,0,5
718,718,0,1,0,-532,1,0,-88,1,0,10,1,0,5
719,719,0,1,1,-220,1,1,384,1,1,8,1,1,-6
720,720,0,1,0,-220,1,0,384,1,0,8,1,0,-6
721,721,0,1,0,-220,1,0,384,1,0,8,1,0,-6
722,722,0,1,0,-220,1,0,384,1,0,8,1,0,-6
723,723,0,1,1,-167,1,1,788,1,1,-11,1,1,14
724,724,0,1,0,-167,1,0,788,1,0,-11,1,0,14
725,725,0,1,0,-167,1,0,788,1,0,-11,1,0,14
726,726,0,1,0,-167,1,0,788,1,0,-11,1,0,14
727,727,0,1,1,-77,1,1,345,1,1,11,1,1,16
728,728,0,1,0,-77,1,0,345,1,0,11,1,0,16
729,729,0,1,0,-77,1,0,345,1,0,11,1,0,16
730,730,0,1,0,-77,1,0,345,1,0,11,1,0,16
731,731,0,1,1,-609,1,1,-258,1,1,12,1,1,-5
732,732,0,1,0,-609,1,0,-258,1,0,12,1,0,-5
733,733,0,1,0,-609,1,0,-258,1,0,12,1,0,-5
734,734,0,1,0,-609,1,0,-258,1,0,12,1,0,-5
735,735,0,1,1,-871,1,1,-406,1,1,-8,1,1,-6
736,736,0,1,0,-871,1,0,-406,1,0,-8,1,0,-6
737,737,0,1,0,-871,1,0,-406,1,0,-8,1,0,-6
738,738,0,1,0,-871,1,0,-406,1,0,-8,1,0,-6
739,739,0,1,1,-594,1,1,-655,1,1,9,1,1,-21
740,740,0,1,0,-594,1,0,-655,1,0,9,1,0,-21
741,741,0,1,0,-594,1,0,-655,1,0,9,1,0,-21
742,742,0,1,0,-594,1,0,-655,1,0,9,1,0,-21
743,743,0,1,1,-2,1,1,-228,1,1,-20,1,1,-20
744,744,0,1,0,-2,1,0,-228,1,0,-20,1,0,-20
745,745,0,1,0,-2,1,0,-228,1,0,-20,1,0,-20
746,746,0,1,0,-2,1,0,-228,1,0,-20,1,0,-20
747,747,0,1,1,84,1,1,158,1,1,-8,1,1,-31
748,748,0,1,0,84,1,0,158,1,0,-8,1,0,-31
749,749,0,1,0,84,1,0,158,1,0,-8,1,0,-31
750,750,0,1,0,84,1,0,158,1,0,-8,1,0,-31
751,751,0,1,1,-336,1,1,359,1,1,-4,1,1,-18
752,752,0,1,0,-336,1,0,359,1,0,-4,1,0,-18
753,753,0,1,0,-336,1,0,359,1,0,-4,1,0,-18
754,754,0,1,0,-336,1,0,359,1,0,-4,1,0,-18
755,755,0,1,1,-402,1,1,156,1,1,1,1,1,-1
756,756,0,1,0,-402,1,0,156,1,0,1,1,0,-1
757,757,0,1,0,-402,1,0,156,1,0,1,1,0,-1
758,758,0,1,0,-402,1,0,156,1,0,1,1,0,-1
759,759,0,1,1,-89,1,1,-179,1,1,14,1,1,-17
760,760,0,1,0,-89,1,0,-179,1,0,14,1,0,-17
761,761,0,1,0,-89,1,0,-179,1,0,14,1,0,-17
762,762,0,1,0,-89,1,0,-179,1,0,14,1,0,-17
763,763,0,1,1,133,1,1,214,1,1,-4,1,1,0
764,764,0,1,0,133,1,0,214,1,0,-4,1,0,0
765,765,0,1,0,133,1,0,214,1,0,-4,1,0,0
766,766,0,1,0,133,1,0,214,1,0,-4,1,0,0
767,767,0,1,1,-289,1,1,268,1,1,-4,1,1,16
768,768,0,1,0,-289,1,0,268,1,0,-4,1,0,16
769,769,0,1,0,-289,1,0,268,1,0,-4,1,0,16
770,770,0,1,0,-289,1,0,268,1,0,-4,1,0,16
771,771,0,1,1,-686,1,1,-113,1,1,4,1,1,4
772,772,0,1,0,-686,1,0,-113,1,0,4,1,0,4
773,773,0,1,0,-686,1,0,-113,1,0,4,1,0,4
774,774,0,1,0,-686,1,0,-113,1,0,4,1,0,4
775,775,0,1,1,-487,1,1,274,1,1,-5,1,1,4
776,776,0,1,0,-487,1,0,274,1,0,-5,1,0,4
777,777,0,1,0,-487,1,0,274,1,0,-5,1,0,4
778,778,0,1,0,-487,1,0,274,1,0,-5,1,0,4
779,779,0,1,1,-391,1,1,507,1,1,-19,1,1,7
780,780,0,1,0,-391,1,0,507,1,0,-19,1,0,7
781,781,0,1,0,-391,1,0,507,1,0,-19,1,0,7
782,782,0,1,0,-391,1,0,507,1,0,-19,1,0,7
783,783,0,1,1,-215,1,1,507,1,1,-27,1,1,21
784,784,0,1,0,-215,1,0,507,1,0,-27,1,0,21
785,785,0,1,0,-215,1,0,507,1,0,-27,1,0,21
786,786,0,1,0,-215,1,0,507,1,0,-27,1,0,21
787,787,0,1,1,55,1,1,-13,1,1,-31,1,1,3
788,788,0,1,0,55,1,0,-13,1,0,-31,1,0,3
789,789,0,1,0,55,1,0,-13,1,0,-31,1,0,3
790,790,0,1,0,55,1,0,-13,1,0,-31,1,0,3
791,791,0,1,1,-118,1,1,-490,1,1,-20,1,1,-9
792,792,0,1,0,-118,1,0,-490,1,0,-20,1,0,-9
793,793,0,1,0,-118,1,0,-490,1,0,-20,1,0,-9
794,794,0,1,0,-118,1,0,-490,1,0,-20,1,0,-9
795,795,0,1,1,-432,1,1,12,1,1,-13,1,1,3
796,796,0,1,0,-432,1,0,12,1,0,-13,1,0,3
797,797,0,1,0,-432,1,0,12,1,0,-13,1,0,3
798,798,0,1,0,-432,1,0,12,1,0,-13,1,0,3
799,799,0,1,1,-386,1,1,15,1,1,-28,1,1,13
800,800,0,1,0,-386,1,0,15,1,0,-28,1,0,13
801,801,0,1,0,-386,1,0,15,1,0,-28,1,0,13
802,802,0,1,0,-386,1,0,15,1,0,-28,1,0,13
803,803,0,1,1,-152,1,1,-538,1,1,-49,1,1,4
804,804,0,1,0,-152,1,0,-538,1,0,-49,1,0,4
805,805,0,1,0,-152,1,0,-538,1,0,-49,1,0,4
806,806,0,1,0,-152,1,0,-538,1,0,-49,1,0,4
807,807,0,1,1,-85,1,1,-243,1,1,-42,1,1,0
808,808,0,1,0,-85,1,0,-243,1,0,-42,1,0,0
809,809,0,1,0,-85,1,0,-243,1,0,-42,1,0,0
810,810,0,1,0,-85,1,0,-243,1,0,-42,1,0,0
811,811,0,1,1,-288,1,1,81,1,1,-18,1,1,-5
812,812,0,1,0,-288,1,0,81,1,0,-18,1,0,-5
813,813,0,1,0,-288,1,0,81,1,0,-18,1,0,-5
814,814,0,1,0,-288,1,0,81,1,0,-18,1,0,-5
815,815,0,1,1,-407,1,1,-137,1,1,-15,1,1,-8
816,816,0,1,0,-407,1,0,-137,1,0,-15,1,0,-8
817,817,0,1,0,-407,1,0,-137,1,0,-15,1,0,-8
818,818,0,1,0,-407,1,0,-137,1,0,-15,1,0,-8
819,819,0,1,1,-846,1,1,-447,1,1,9,1,1,10
820,820,0,1,0,-846,1,0,-447,1,0,9,1,0,10
821,821,0,1,0,-846,1,0,-447,1,0,9,1,0,10
822,822,0,1,0,-846,1,0,-447,1,0,9,1,0,10
823,823,0,1,1,-285,1,1,-310,1,1,12,1,1,-19
824,824,0,1,0,-285,1,0,-310,1,0,12,1,0,-19
825,825,0,1,0,-285,1,0,-310,1,0,12,1,0,-19
826,826,0,1,0,-285,1,0,-310,1,0,12,1,0,-19
827,827,0,1,1,489,1,1,-188,1,1,11,1,1,-17
828,828,0,1,0,489,1,0,-188,1,0,11,1,0,-17
829,829,0,1,0,489,1,0,-188,1,0,11,1,0,-17
830,830,0,1,0,489,1,0,-188,1,0,11,1,0,-17
831,831,0,1,1,114,1,1,-18,1,1,12,1,1,-9
832,832,0,1,0,114,1,0,-18,1,0,12,1,0,-9
833,833,0,1,0,114,1,0,-18,1,0,12,1,0,-9
834,834,0,1,0,114,1,0,-18,1,0,12,1,0,-9
835,835,0,1,1,-252,1,1,225,1,1,-8,1,1,9
836,836,0,1,0,-252,1,0,225,1,0,-8,1,0,9
837,837,0,1,0,-252,1,0,225,1,0,-8,1,0,9
838,838,0,1,0,-252,1,0,225,1,0,-8,1,0,9
839,839,0,1,1,-304,1,1,-127,1,1,0,1,1,5
840,840,0,1,0,-304,1,0,-127,1,0,0,1,0,5
841,841,0,1,0,-304,1,0,-127,1,0,0,1,0,5
842,842,0,1,0,-304,1,0,-127,1,0,0,1,0,5
843,843,0,1,1,-576,1,1,-578,1,1,17,1,1,-1
844,844,0,1,0,-576,1,0,-578,1,0,17,1,0,-1
845,845,0,1,0,-576,1,0,-578,1,0,17,1,0,-1
846,846,0,1,0,-576,1,0,-578,1,0,17,1,0,-1
847,847,0,1,1,-172,1,1,-288,1,1,27,1,1,3
848,848,0,1,0,-172,1,0,-288,1,0,27,1,0,3
849,849,0,1,0,-172,1,0,-288,1,0,27,1,0,3
850,850,0,1,0,-172,1,0,-288,1,0,27,1,0,3
851,851,0,1,1,505,1,1,95,1,1,5,1,1,-9
852,852,0,1,0,505,1,0,95,1,0,5,1,0,-9
853,853,0,1,0,505,1,0,95,1,0,5,1,0,-9
854,854,0,1,0,505,1,0,95,1,0,5,1,0,-9
855,855,0,1,1,469,1,1,-265,1,1,5,1,1,8
856,856,0,1,0,469,1,0,-265,1,0,5,1,0,8
857,857,0,1,0,469,1,0,-265,1,0,5,1,0,8
858,858,0,1,0,469,1,0,-265,1,0,5,1,0,8
859,859,0,1,1,-247,1,1,-203,1,1,3,1,1,4
860,860,0,1,0,-247,1,0,-203,1,0,3,1,0,4
861,861,0,1,0,-247,1,0,-203,1,0,3,1,0,4
862,862,0,1,0,-247,1,0,-203,1,0,3,1,0,4
863,863,0,1,1,-153,1,1,337,1,1,6,1,1,-15
864,864,0,1,0,-153,1,0,337,1,0,6,1,0,-15
865,865,0,1,0,-153,1,0,337,1,0,6,1,0,-15
866,866,0,1,0,-153,1,0,337,1,0,6,1,0,-15
867,867,0,1,1,-347,1,1,249,1,1,-25,1,1,-14
868,868,0,1,0,-347,1,0,249,1,0,-25,1,0,-14
869,869,0,1,0,-347,1,0,249,1,0,-25,1,0,-14
870,870,0,1,0,-347,1,0,249,1,0,-25,1,0,-14
871,871,0,1,1,-736,1,1,-90,1,1,-8,1,1,-14
872,872,0,1,0,-736,1,0,-90,1,0,-8,1,0,-14
873,873,0,1,0,-736,1,0,-90,1,0,-8,1,0,-14
874,874,0,1,0,-736,1,0,-90,1,0,-8,1,0,-14
875,875,0,1,1,-212,1,1,-171,1,1,20,1,1,2
876,876,0,1,0,-212,1,0,-171,1,0,20,1,0,2
877,877,0,1,0,-212,1,0,-171,1,0,20,1,0,2
878,878,0,1,0,-212,1,0,-171,1,0,20,1,0,2
879,879,0,1,1,286,1,1,-58,1,1,28,1,1,-3
880,880,0,1,0,286,1,0,-58,1,0,28,1,0,-3
881,881,0,1,0,286,1,0,-58,1,0,28,1,0,-3
882,882,0,1,0,286,1,0,-58,1,0,28,1,0,-3
883,883,0,1,1,274,1,1,60,1,1,32,1,1,7
884,884,0,1,0,274,1,0,60,1,0,32,1,0,7
885,885,0,1,0,274,1,0,60,1,0,32,1,0,7
886,886,0,1,0,274,1,0,60,1,0,32,1,0,7
887,887,0,1,1,764,1,1,-383,1,1,1,1,1,8
888,888,0,1,0,764,1,0,-383,1,0,1,1,0,8
889,889,0,1,0,764,1,0,-383,1,0,1,1,0,8
890,890,0,1,0,764,1,0,-383,1,0,1,1,0,8
891,891,0,1,1,744,1,1,-888,1,1,1,1,1,-3
892,892,0,1,0,744,1,0,-888,1,0,1,1,0,-3
893,893,0,1,0,744,1,0,-888,1,0,1,1,0,-3
894,894,0,1,0,744,1,0,-888,1,0,1,1,0,-3
895,895,0,1,1,352,1,1,-643,1,1,0,1,1,-24
896,896,0,1,0,352,1,0,-643,1,0,0,1,0,-24
897,897,0,1,0,352,1,0,-643,1,0,0,1,0,-24
898,898,0,1,0,352,1,0,-643,1,0,0,1,0,-24
899,899,0,1,1,68,1,1,-262,1,1,-6,1,1,-17
900,900,0,1,0,68,1,0,-262,1,0,-6,1,0,-17
901,901,0,1,0,68,1,0,-262,1,0,-6,1,0,-17
902,902,0,1,0,68,1,0,-262,1,0,-6,1,0,-17
903,903,0,1,1,-518,1,1,50,1,1,5,1,1,12
904,904,0,1,0,-518,1,0,50,1,0,5,1,0,12
905,905,0,1,0,-518,1,0,50,1,0,5,1,0,12
906,906,0,1,0,-518,1,0,50,1,0,5,1,0,12
907,907,0,1,1,-815,1,1,62,1,1,9,1,1,8
908,908,0,1,0,-815,1,0,62,1,0,9,1,0,8
909,909,0,1,0,-815,1,0,62,1,0,9,1,0,8
910,910,0,1,0,-815,1,0,62,1,0,9,1,0,8
911,911,0,1,1,-324,1,1,-158,1,1,-26,1,1,18
912,912,0,1,0,-324,1,0,-158,1,0,-26,1,0,18
913,913,0,1,0,-324,1,0,-158,1,0,-26,1,0,18
914,914,0,1,0,-324,1,0,-158,1,0,-26,1,0,18
915,915,0,1,1,19,1,1,-523,1,1,-18,1,1,9
916,916,0,1,0,19,1,0,-523,1,0,-18,1,0,9
917,917,0,1,0,19,1,0,-523,1,0,-18,1,0,9
918,918,0,1,0,19,1,0,-523,1,0,-18,1,0,9
919,919,0,1,1,40,1,1,-246,1,1,28,1,1,-7
920,920,0,1,0,40,1,0,-246,1,0,28,1,0,-7
921,921,0,1,0,40,1,0,-246,1,0,28,1,0,-7
922,922,0,1,0,40,1,0,-246,1,0,28,1,0,-7
923,923,0,1,1,-143,1,1,75,1,1,2,1,1,7
924,924,0,1,0,-143,1,0,75,1,0,2,1,0,7
925,925,0,1,0,-143,1,0,75,1,0,2,1,0,7
926,926,0,1,0,-143,1,0,75,1,0,2,1,0,7
927,927,0,1,1,-357,1,1,-877,1,1,8,1,1,-12
928,928,0,1,0,-357,1,0,-877,1,0,8,1,0,-12
929,929,0,1,0,-357,1,0,-877,1,0,8,1,0,-12
930,930,0,1,0,-357,1,0,-877,1,0,8,1,0,-12
931,931,0,1,1,-282,1,1,-1069,1,1,2,1,1,-11
932,932,0,1,0,-282,1,0,-1069,1,0,2,1,0,-11
933,933,0,1,0,-282,1,0,-1069,1,0,2,1,0,-11
934,934,0,1,0,-282,1,0,-1069,1,0,2,1,0,-11
935,935,0,1,1,-112,1,1,-424,1,1,-6,1,1,-8
936,936,0,1,0,-112,1,0,-424,1,0,-6,1,0,-8
937,937,0,1,0,-112,1,0,-424,1,0,-6,1,0,-8
938,938,0,1,0,-112,1,0,-424,1,0,-6,1,0,-8
939,939,0,1,1,69,1,1,-288,1,1,10,1,1,-7
940,940,0,1,0,69,1,0,-288,1,0,10,1,0,-7
941,941,0,1,0,69,1,0,-288,1,0,10,1,0,-7
942,942,0,1,0,69,1,0,-288,1,0,10,1,0,-7
943,943,0,1,1,-94,1,1,-148,1,1,5,1,1,26
944,944,0,1,0,-94,1,0,-148,1,0,5,1,0,26
945,945,0,1,0,-94,1,0,-148,1,0,5,1,0,26
946,946,0,1,0,-94,1,0,-148,1,0,5,1,0,26
947,947,0,1,1,7,1,1,230,1,1,31,1,1,30
948,948,0,1,0,7,1,0,230,1,0,31,1,0,30
949,949,0,1,0,7,1,0,230,1,0,31,1,0,30
950,950,0,1,0,7,1,0,230,1,0,31,1,0,30
951,951,0,1,1,171,1,1,198,1,1,39,1,1,-4
952,952,0,1,0,171,1,0,198,1,0,39,1,0,-4
953,953,0,1,0,171,1,0,198,1,0,39,1,0,-4
954,954,0,1,0,171,1,0,198,1,0,39,1,0,-4
955,955,0,1,1,-34,1,1,331,1,1,-7,1,1,-24
956,956,0,1,0,-34,1,0,331,1,0,-7,1,0,-24
957,957,0,1,0,-34,1,0,331,1,0,-7,1,0,-24
958,958,0,1,0,-34,1,0,331,1,0,-7,1,0,-24
959,959,0,1,1,145,1,1,502,1,1,11,1,1,-9
960,960,0,1,0,145,1,0,502,1,0,11,1,0,-9
961,961,0,1,0,145,1,0,502,1,0,11,1,0,-9
962,962,0,1,0,145,1,0,502,1,0,11,1,0,-9
963,963,0,1,1,-27,1,1,-327,1,1,11,1,1,4
964,964,0,1,0,-27,1,0,-327,1,0,11,1,0,4
965,965,0,1,0,-27,1,0,-327,1,0,11,1,0,4
966,966,0,1,0,-27,1,0,-327,1,0,11,1,0,4
967,967,0,1,1,-125,1,1,-380,1,1,-24,1,1,-27
968,968,0,1,0,-125,1,0,-380,1,0,-24,1,0,-27
969,969,0,1,0,-125,1,0,-380,1,0,-24,1,0,-27
970,970,0,1,0,-125,1,0,-380,1,0,-24,1,0,-27
971,971,0,1,1,-212,1,1,-9,1,1,-31,1,1,-13
972,972,0,1,0,-212,1,0,-9,1,0,-31,1,0,-13
973,973,0,1,0,-212,1,0,-9,1,0,-31,1,0,-13
974,974,0,1,0,-212,1,0,-9,1,0,-31,1,0,-13
975,975,0,1,1,-76,1,1,286,1,1,-21,1,1,-8
976,976,0,1,0,-76,1,0,286,1,0,-21,1,0,-8
977,977,0,1,0,-76,1,0,286,1,0,-21,1,0,-8
978,978,0,1,0,-76,1,0,286,1,0,-21,1,0,-8
979,979,0,1,1,592,1,1,73,1,1,11,1,1,-5
980,980,0,1,0,592,1,0,73,1,0,11,1,0,-5
981,981,0,1,0,592,1,0,73,1,0,11,1,0,-5
982,982,0,1,0,592,1,0,73,1,0,11,1,0,-5
983,983,0,1,1,738,1,1,-188,1,1,-2,1,1,-15
984,984,0,1,0,738,1,0,-188,1,0,-2,1,0,-15
985,985,0,1,0,738,1,0,-188,1,0,-2,1,0,-15
986,986,0,1,0,738,1,0,-188,1,0,-2,1,0,-15
987,987,0,1,1,461,1,1,-770,1,1,-29,1,1,4
988,988,0,1,0,461,1,0,-770,1,0,-29,1,0,4
989,989,0,1,0,461,1,0,-770,1,0,-29,1,0,4
990,990,0,1,0,461,1,0,-770,1,0,-29,1,0,4
991,991,0,1,1,343,1,1,-851,1,1,20,1,1,6
992,992,0,1,0,343,1,0,-851,1,0,20,1,0,6
993,993,0,1,0,343,1,0,-851,1,0,20,1,0,6
994,994,0,1,0,343,1,0,-851,1,0,20,1,0,6
995,995,0,1,1,160,1,1,-545,1,1,30,1,1,24
996,996,0,1,0,160,1,0,-545,1,0,30,1,0,24
997,997,0,1,0,160,1,0,-545,1,0,30,1,0,24
998,998,0,1,0,160,1,0,-545,1,0,30,1,0,24
999,999,0,1,1,289,1,1,-499,1,1,0,1,1,-1
1000,1000,0,1,0,289,1,0,-499,1,0,0,1,0,-1
1001,1001,0,1,0,289,1,0,-499,1,0,0,1,0,-1
1002,1002,0,1,0,289,1,0,-499,1,0,0,1,0,-1
1003,1003,0,1,1,355,1,1,-739,1,1,5,1,1,7
1004,1004,0,1,0,355,1,0,-739,1,0,5,1,0,7
1005,1005,0,1,0,355,1,0,-739,1,0,5,1,0,7
1006,1006,0,1,0,355,1,0,-739,1,0,5,1,0,7
1007,1007,0,1,1,467,1,1,-835,1,1,5,1,1,-5
1008,1008,0,1,0,467,1,0,-835,1,0,5,1,0,-5
1009,1009,0,1,0,467,1,0,-835,1,0,5,1,0,-5
1010,1010,0,1,0,467,1,0,-835,1,0,5,1,0,-5
1011,1011,0,1,1,236,1,1,-173,1,1,3,1,1,-9
1012,1012,0,1,0,236,1,0,-173,1,0,3,1,0,-9
1013,1013,0,1,0,236,1,0,-173,1,0,3,1,0,-9
1014,1014,0,1,0,236,1,0,-173,1,0,3,1,0,-9
1015,1015,0,1,1,-3,1,1,-132,1,1,-29,1,1,-12
1016,1016,0,1,0,-3,1,0,-132,1,0,-29,1,0,-12
1017,1017,0,1,0,-3,1,0,-132,1,0,-29,1,0,-12
1018,1018,0,1,0,-3,1,0,-132,1,0,-29,1,0,-12
1019,1019,0,1,1,196,1,1,-319,1,1,4,1,1,-12
1020,1020,0,1,0,196,1,0,-319,1,0,4,1,0,-12
1021,1021,0,1,0,196,1,0,-319,1,0,4,1,0,-12
1022,1022,0,1,0,196,1,0,-319,1,0,4,1,0,-12
1023,1023,0,1,1,305,1,1,-220,1,1,12,1,1,-30
1024,1024,0,1,0,305,1,0,-220,1,0,12,1,0,-30
1025,1025,0,1,0,305,1,0,-220,1,0,12,1,0,-30
1026,1026,0,1,0,305,1,0,-220,1,0,12,1,0,-30
1027,1027,0,1,1,448,1,1,-203,1,1,10,1,1,-20
1028,1028,0,1,0,448,1,0,-203,1,0,10,1,0,-20
1029,1029,0,1,0,448,1,0,-203,1,0,10,1,0,-20
1030,1030,0,1,0,448,1,0,-203,1,0,10,1,0,-20
1031,1031,0,1,1,224,1,1,-421,1,1,-12,1,1,-16
1032,1032,0,1,0,224,1,0,-421,1,0,-12,1,0,-16
1033,1033,0,1,0,224,1,0,-421,1,0,-12,1,0,-16
1034,1034,0,1,0,224,1,0,-421,1,0,-12,1,0,-16
1035,1035,0,1,1,504,1,1,-598,1,1,-9,1,1,0
1036,1036,0,1,0,504,1,0,-598,1,0,-9,1,0,0
1037,1037,0,1,0,504,1,0,-598,1,0,-9,1,0,0
1038,1038,0,1,0,504,1,0,-598,1,0,-9,1,0,0
1039,1039,0,1,1,980,1,1,-407,1,1,-12,1,1,22
1040,1040,0,1,0,980,1,0,-407,1,0,-12,1,0,22
1041,1041,0,1,0,980,1,0,-407,1,0,-12,1,0,22
1042,1042,0,1,0,980,1,0,-407,1,0,-12,1,0,22
1043,1043,0,1,1,93,1,1,-199,1,1,0,1,1,-4
1044,1044,0,1,0,93,1,0,-199,1,0,0,1,0,-4
1045,1045,0,1,0,93,1,0,-199,1,0,0,1,0,-4
1046,1046,0,1,0,93,1,0,-199,1,0,0,1,0,-4
1047,1047,0,1,1,-673,1,1,583,1,1,-5,1,1,-19
1048,1048,0,1,0,-673,1,0,583,1,0,-5,1,0,-19
1049,1049,0,1,0,-673,1,0,583,1,0,-5,1,0,-19
1050,1050,0,1,0,-673,1,0,583,1,0,-5,1,0,-19
1051,1051,0,1,1,-564,1,1,547,1,1,-20,1,1,-19
1052,1052,0,1,0,-564,1,0,547,1,0,-20,1,0,-19
1053,1053,0,1,0,-564,1,0,547,1,0,-20,1,0,-19
1054,1054,0,1,0,-564,1,0,547,1,0,-20,1,0,-19
1055,1055,0,1,1,-52,1,1,131,1,1,22,1,1,8
1056,1056,0,1,0,-52,1,0,131,1,0,22,1,0,8
1057,1057,0,1,0,-52,1,0,131,1,0,22,1,0,8
1058,1058,0,1,0,-52,1,0,131,1,0,22,1,0,8
1059,1059,0,1,1,-311,1,1,386,1,1,30,1,1,-18
1060,1060,0,1,0,-311,1,0,386,1,0,30,1,0,-18
1061,1061,0,1,0,-311,1,0,386,1,0,30,1,0,-18
1062,1062,0,1,0,-311,1,0,386,1,0,30,1,0,-18
1063,1063,0,1,1,-679,1,1,598,1,1,2,1,1,-26
1064,1064,0,1,0,-679,1,0,598,1,0,2,1,0,-26
1065,1065,0,1,0,-679,1,0,598,1,0,2,1,0,-26
1066,1066,0,1,0,-679,1,0,598,1,0,2,1,0,-26
1067,1067,0,1,1,-592,1,1,680,1,1,-7,1,1,-19
1068,1068,0,1,0,-592,1,0,680,1,0,-7,1,0,-19
1069,1069,0,1,0,-592,1,0,680,1,0,-7,1,0,-19
1070,1070,0,1,0,-592,1,0,680,1,0,-7,1,0,-19
1071,1071,0,1,1,-786,1,1,498,1,1,39,1,1,1
1072,1072,0,1,0,-786,1,0,498,1,0,39,1,0,1
1073,1073,0,1,0,-786,1,0,498,1,0,39,1,0,1
1074,1074,0,1,0,-786,1,0,498,1,0,39,1,0,1
1075,1075,0,1,1,-725,1,1,-462,1,1,23,1,1,7
1076,1076,0,1,0,-725,1,0,-462,1,0,23,1,0,7
1077,1077,0,1,0,-725,1,0,-462,1,0,23,1,0,7
1078,1078,0,1,0,-725,1,0,-462,1,0,23,1,0,7
1079,1079,0,1,1,-56,1,1,-377,1,1,-2,1,1,-26
1080,1080,0,1,0,-56,1,0,-377,1,0,-2,1,0,-26
1081,1081,0,1,0,-56,1,0,-377,1,0,-2,1,0,-26
1082,1082,0,1,0,-56,1,0,-377,1,0,-2,1,0,-26
1083,1083,0,1,1,723,1,1,138,1,1,-5,1,1,-2
1084,1084,0,1,0,723,1,0,138,1,0,-5,1,0,-2
1085,1085,0,1,0,723,1,0,138,1,0,-5,1,0,-2
1086,1086,0,1,0,723,1,0,138,1,0,-5,1,0,-2
1087,1087,0,1,1,705,1,1,-76,1,1,7,1,1,-10
1088,1088,0,1,0,705,1,0,-76,1,0,7,1,0,-10
1089,1089,0,1,0,705,1,0,-76,1,0,7,1,0,-10
1090,1090,0,1,0,705,1,0,-76,1,0,7,1,0,-10
1091,1091,0,1,1,45,1,1,421,1,1,13,1,1,-1
