<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
14579,14579,0,1,0,733,1,0,-175,1,0,-4,1,0,12
14580,14580,0,1,0,733,1,0,-175,1,0,-4,1,0,12
14581,14581,0,1,1,482,1,1,-100,1,1,-4,1,1,1
14582,14582,0,1,0,482,1,0,-100,1,0,-4,1,0,1
14583,14583,0,1,0,482,1,0,-100,1,0,-4,1,0,1
14584,14584,0,1,0,482,1,0,-100,1,0,-4,1,0,1
14585,14585,0,1,1,240,1,1,-417,1,1,-5,1,1,-5
14586,14586,0,1,0,240,1,0,-417,1,0,-5,1,0,-5
14587,14587,0,1,0,240,1,0,-417,1,0,-5,1,0,-5
14588,14588,0,1,0,240,1,0,-417,1,0,-5,1,0,-5
14589,14589,0,1,1,108,1,1,-328,1,1,2,1,1,2
14590,14590,0,1,0,108,1,0,-328,1,0,2,1,0,2
14591,14591,0,1,0,108,1,0,-328,1,0,2,1,0,2
14592,14592,0,1,0,108,1,0,-328,1,0,2,1,0,2
14593,14593,0,1,1,570,1,1,-53,1,1,3,1,1,-1
14594,14594,0,1,0,570,1,0,-53,1,0,3,1,0,-1
14595,14595,0,1,0,570,1,0,-53,1,0,3,1,0,-1
14596,14596,0,1,0,570,1,0,-53,1,0,3,1,0,-1
14597,14597,0,1,1,967,1,1,-282,1,1,14,1,1,10
14598,14598,0,1,0,967,1,0,-282,1,0,14,1,0,10
14599,14599,0,1,0,967,1,0,-282,1,0,14,1,0,10
14600,14600,0,1,0,967,1,0,-282,1,0,14,1,0,10
14601,14601,0,1,1,471,1,1,-442,1,1,-11,1,1,15
14602,14602,0,1,0,471,1,0,-442,1,0,-11,1,0,15
14603,14603,0,1,0,471,1,0,-442,1,0,-11,1,0,15
14604,14604,0,1,0,471,1,0,-442,1,0,-11,1,0,15
14605,14605,0,1,1,174,1,1,-664,1,1,-2,1,1,34
14606,14606,0,1,0,174,1,0,-664,1,0,-2,1,0,34
14607,14607,0,1,0,174,1,0,-664,1,0,-2,1,0,34
14608,14608,0,1,0,174,1,0,-664,1,0,-2,1,0,34
14609,14609,0,1,1,-493,1,1,-1178,1,1,-5,1,1,8
14610,14610,0,1,0,-493,1,0,-1178,1,0,-5,1,0,8
14611,14611,0,1,0,-493,1,0,-1178,1,0,-5,1,0,8
14612,14612,0,1,0,-493,1,0,-1178,1,0,-5,1,0,8
14613,14613,0,1,1,-535,1,1,-563,1,1,15,1,1,-38
14614,14614,0,1,0,-535,1,0,-563,1,0,15,1,0,-38
14615,14615,0,1,0,-535,1,0,-563,1,0,15,1,0,-38
14616,14616,0,1,0,-535,1,0,-563,1,0,15,1,0,-38
14617,14617,0,1,1,-176,1,1,-285,1,1,-19,1,1,8
14618,14618,0,1,0,-176,1,0,-285,1,0,-19,1,0,8
14619,14619,0,1,0,-176,1,0,-285,1,0,-19,1,0,8
14620,14620,0,1,0,-176,1,0,-285,1,0,-19,1,0,8
14621,14621,0,1,1,-211,1,1,-437,1,1,-7,1,1,13
14622,14622,0,1,0,-211,1,0,-437,1,0,-7,1,0,13
14623,14623,0,1,0,-211,1,0,-437,1,0,-7,1,0,13
14624,14624,0,1,0,-211,1,0,-437,1,0,-7,1,0,13
14625,14625,0,1,1,-297,1,1,40,1,1,5,1,1,6
14626,14626,0,1,0,-297,1,0,40,1,0,5,1,0,6
14627,14627,0,1,0,-297,1,0,40,1,0,5,1,0,6
14628,14628,0,1,0,-297,1,0,40,1,0,5,1,0,6
14629,14629,0,1,1,-89,1,1,28,1,1,13,1,1,-4
14630,14630,0,1,0,-89,1,0,28,1,0,13,1,0,-4
14631,14631,0,1,0,-89,1,0,28,1,0,13,1,0,-4
14632,14632,0,1,0,-89,1,0,28,1,0,13,1,0,-4
14633,14633,0,1,1,65,1,1,-157,1,1,19,1,1,-25
14634,14634,0,1,0,65,1,0,-157,1,0,19,1,0,-25
14635,14635,0,1,0,65,1,0,-157,1,0,19,1,0,-25
14636,14636,0,1,0,65,1,0,-157,1,0,19,1,0,-25
14637,14637,0,1,1,16,1,1,-233,1,1,12,1,1,-2
14638,14638,0,1,0,16,1,0,-233,1,0,12,1,0,-2
14639,14639,0,1,0,16,1,0,-233,1,0,12,1,0,-2
14640,14640,0,1,0,16,1,0,-233,1,0,12,1,0,-2
14641,14641,0,1,1,-245,1,1,-793,1,1,-3,1,1,-7
14642,14642,0,1,0,-245,1,0,-793,1,0,-3,1,0,-7
14643,14643,0,1,0,-245,1,0,-793,1,0,-3,1,0,-7
14644,14644,0,1,0,-245,1,0,-793,1,0,-3,1,0,-7
14645,14645,0,1,1,-78,1,1,-779,1,1,5,1,1,8
14646,14646,0,1,0,-78,1,0,-779,1,0,5,1,0,8
14647,14647,0,1,0,-78,1,0,-779,1,0,5,1,0,8
14648,14648,0,1,0,-78,1,0,-779,1,0,5,1,0,8
14649,14649,0,1,1,301,1,1,-443,1,1,1,1,1,2
14650,14650,0,1,0,301,1,0,-443,1,0,1,1,0,2
14651,14651,0,1,0,301,1,0,-443,1,0,1,1,0,2
14652,14652,0,1,0,301,1,0,-443,1,0,1,1,0,2
14653,14653,0,1,1,626,1,1,-107,1,1,0,1,1,-11
14654,14654,0,1,0,626,1,0,-107,1,0,0,1,0,-11
14655,14655,0,1,0,626,1,0,-107,1,0,0,1,0,-11
14656,14656,0,1,0,626,1,0,-107,1,0,0,1,0,-11
14657,14657,0,1,1,193,1,1,294,1,1,2,1,1,10
14658,14658,0,1,0,193,1,0,294,1,0,2,1,0,10
14659,14659,0,1,0,193,1,0,294,1,0,2,1,0,10
14660,14660,0,1,0,193,1,0,294,1,0,2,1,0,10
14661,14661,0,1,1,-102,1,1,230,1,1,-5,1,1,35
14662,14662,0,1,0,-102,1,0,230,1,0,-5,1,0,35
14663,14663,0,1,0,-102,1,0,230,1,0,-5,1,0,35
14664,14664,0,1,0,-102,1,0,230,1,0,-5,1,0,35
14665,14665,0,1,1,-71,1,1,-156,1,1,-23,1,1,36
14666,14666,0,1,0,-71,1,0,-156,1,0,-23,1,0,36
14667,14667,0,1,0,-71,1,0,-156,1,0,-23,1,0,36
14668,14668,0,1,0,-71,1,0,-156,1,0,-23,1,0,36
14669,14669,0,1,1,60,1,1,-147,1,1,-29,1,1,7
14670,14670,0,1,0,60,1,0,-147,1,0,-29,1,0,7
14671,14671,0,1,0,60,1,0,-147,1,0,-29,1,0,7
14672,14672,0,1,0,60,1,0,-147,1,0,-29,1,0,7
14673,14673,0,1,1,97,1,1,-13,1,1,-33,1,1,4
14674,14674,0,1,0,97,1,0,-13,1,0,-33,1,0,4
14675,14675,0,1,0,97,1,0,-13,1,0,-33,1,0,4
14676,14676,0,1,0,97,1,0,-13,1,0,-33,1,0,4
14677,14677,0,1,1,-114,1,1,55,1,1,-17,1,1,1
14678,14678,0,1,0,-114,1,0,55,1,0,-17,1,0,1
14679,14679,0,1,0,-114,1,0,55,1,0,-17,1,0,1
14680,14680,0,1,0,-114,1,0,55,1,0,-17,1,0,1
14681,14681,0,1,1,-309,1,1,-318,1,1,2,1,1,-31
14682,14682,0,1,0,-309,1,0,-318,1,0,2,1,0,-31
14683,14683,0,1,0,-309,1,0,-318,1,0,2,1,0,-31
14684,14684,0,1,0,-309,1,0,-318,1,0,2,1,0,-31
14685,14685,0,1,1,-154,1,1,-326,1,1,5,1,1,-19
14686,14686,0,1,0,-154,1,0,-326,1,0,5,1,0,-19
14687,14687,0,1,0,-154,1,0,-326,1,0,5,1,0,-19
14688,14688,0,1,0,-154,1,0,-326,1,0,5,1,0,-19
14689,14689,0,1,1,255,1,1,-52,1,1,6,1,1,1
14690,14690,0,1,0,255,1,0,-52,1,0,6,1,0,1
14691,14691,0,1,0,255,1,0,-52,1,0,6,1,0,1
14692,14692,0,1,0,255,1,0,-52,1,0,6,1,0,1
14693,14693,0,1,1,217,1,1,444,1,1,-5,1,1,0
14694,14694,0,1,0,217,1,0,444,1,0,-5,1,0,0
14695,14695,0,1,0,217,1,0,444,1,0,-5,1,0,0
14696,14696,0,1,0,217,1,0,444,1,0,-5,1,0,0
14697,14697,0,1,1,420,1,1,303,1,1,24,1,1,-14
14698,14698,0,1,0,420,1,0,303,1,0,24,1,0,-14
14699,14699,0,1,0,420,1,0,303,1,0,24,1,0,-14
14700,14700,0,1,0,420,1,0,303,1,0,24,1,0,-14
14701,14701,0,1,1,459,1,1,-479,1,1,-7,1,1,-6
14702,14702,0,1,0,459,1,0,-479,1,0,-7,1,0,-6
14703,14703,0,1,0,459,1,0,-479,1,0,-7,1,0,-6
14704,14704,0,1,0,459,1,0,-479,1,0,-7,1,0,-6
14705,14705,0,1,1,246,1,1,-86,1,1,11,1,1,11
14706,14706,0,1,0,246,1,0,-86,1,0,11,1,0,11
14707,14707,0,1,0,246,1,0,-86,1,0,11,1,0,11
14708,14708,0,1,0,246,1,0,-86,1,0,11,1,0,11
14709,14709,0,1,1,-20,1,1,682,1,1,23,1,1,26
14710,14710,0,1,0,-20,1,0,682,1,0,23,1,0,26
14711,14711,0,1,0,-20,1,0,682,1,0,23,1,0,26
14712,14712,0,1,0,-20,1,0,682,1,0,23,1,0,26
14713,14713,0,1,1,13,1,1,506,1,1,1,1,1,-23
14714,14714,0,1,0,13,1,0,506,1,0,1,1,0,-23
14715,14715,0,1,0,13,1,0,506,1,0,1,1,0,-23
14716,14716,0,1,0,13,1,0,506,1,0,1,1,0,-23
14717,14717,0,1,1,88,1,1,443,1,1,13,1,1,-15
14718,14718,0,1,0,88,1,0,443,1,0,13,1,0,-15
14719,14719,0,1,0,88,1,0,443,1,0,13,1,0,-15
14720,14720,0,1,0,88,1,0,443,1,0,13,1,0,-15
14721,14721,0,1,1,236,1,1,432,1,1,6,1,1,8
14722,14722,0,1,0,236,1,0,432,1,0,6,1,0,8
14723,14723,0,1,0,236,1,0,432,1,0,6,1,0,8
14724,14724,0,1,0,236,1,0,432,1,0,6,1,0,8
14725,14725,0,1,1,697,1,1,-22,1,1,20,1,1,23
14726,14726,0,1,0,697,1,0,-22,1,0,20,1,0,23
14727,14727,0,1,0,697,1,0,-22,1,0,20,1,0,23
14728,14728,0,1,0,697,1,0,-22,1,0,20,1,0,23
14729,14729,0,1,1,828,1,1,-412,1,1,15,1,1,-6
14730,14730,0,1,0,828,1,0,-412,1,0,15,1,0,-6
14731,14731,0,1,0,828,1,0,-412,1,0,15,1,0,-6
14732,14732,0,1,0,828,1,0,-412,1,0,15,1,0,-6
14733,14733,0,1,1,438,1,1,29,1,1,-20,1,1,-19
14734,14734,0,1,0,438,1,0,29,1,0,-20,1,0,-19
14735,14735,0,1,0,438,1,0,29,1,0,-20,1,0,-19
14736,14736,0,1,0,438,1,0,29,1,0,-20,1,0,-19
14737,14737,0,1,1,-38,1,1,241,1,1,-28,1,1,0
14738,14738,0,1,0,-38,1,0,241,1,0,-28,1,0,0
14739,14739,0,1,0,-38,1,0,241,1,0,-28,1,0,0
14740,14740,0,1,0,-38,1,0,241,1,0,-28,1,0,0
14741,14741,0,1,1,-383,1,1,46,1,1,-5,1,1,-7
14742,14742,0,1,0,-383,1,0,46,1,0,-5,1,0,-7
14743,14743,0,1,0,-383,1,0,46,1,0,-5,1,0,-7
14744,14744,0,1,0,-383,1,0,46,1,0,-5,1,0,-7
14745,14745,0,1,1,-30,1,1,37,1,1,5,1,1,-5
14746,14746,0,1,0,-30,1,0,37,1,0,5,1,0,-5
14747,14747,0,1,0,-30,1,0,37,1,0,5,1,0,-5
14748,14748,0,1,0,-30,1,0,37,1,0,5,1,0,-5
14749,14749,0,1,1,3,1,1,-114,1,1,-19,1,1,5
14750,14750,0,1,0,3,1,0,-114,1,0,-19,1,0,5
14751,14751,0,1,0,3,1,0,-114,1,0,-19,1,0,5
14752,14752,0,1,0,3,1,0,-114,1,0,-19,1,0,5
14753,14753,0,1,1,-156,1,1,410,1,1,-2,1,1,-18
14754,14754,0,1,0,-156,1,0,410,1,0,-2,1,0,-18
14755,14755,0,1,0,-156,1,0,410,1,0,-2,1,0,-18
14756,14756,0,1,0,-156,1,0,410,1,0,-2,1,0,-18
14757,14757,0,1,1,-163,1,1,707,1,1,10,1,1,-8
14758,14758,0,1,0,-163,1,0,707,1,0,10,1,0,-8
14759,14759,0,1,0,-163,1,0,707,1,0,10,1,0,-8
14760,14760,0,1,0,-163,1,0,707,1,0,10,1,0,-8
14761,14761,0,1,1,-358,1,1,527,1,1,25,1,1,0
14762,14762,0,1,0,-358,1,0,527,1,0,25,1,0,0
14763,14763,0,1,0,-358,1,0,527,1,0,25,1,0,0
14764,14764,0,1,0,-358,1,0,527,1,0,25,1,0,0
14765,14765,0,1,1,-429,1,1,158,1,1,-16,1,1,10
14766,14766,0,1,0,-429,1,0,158,1,0,-16,1,0,10
14767,14767,0,1,0,-429,1,0,158,1,0,-16,1,0,10
14768,14768,0,1,0,-429,1,0,158,1,0,-16,1,0,10
14769,14769,0,1,1,141,1,1,-62,1,1,-11,1,1,21
14770,14770,0,1,0,141,1,0,-62,1,0,-11,1,0,21
14771,14771,0,1,0,141,1,0,-62,1,0,-11,1,0,21
14772,14772,0,1,0,141,1,0,-62,1,0,-11,1,0,21
14773,14773,0,1,1,796,1,1,85,1,1,5,1,1,-3
14774,14774,0,1,0,796,1,0,85,1,0,5,1,0,-3
14775,14775,0,1,0,796,1,0,85,1,0,5,1,0,-3
14776,14776,0,1,0,796,1,0,85,1,0,5,1,0,-3
14777,14777,0,1,1,225,1,1,-260,1,1,12,1,1,7
14778,14778,0,1,0,225,1,0,-260,1,0,12,1,0,7
14779,14779,0,1,0,225,1,0,-260,1,0,12,1,0,7
14780,14780,0,1,0,225,1,0,-260,1,0,12,1,0,7
14781,14781,0,1,1,-224,1,1,-227,1,1,-17,1,1,7
14782,14782,0,1,0,-224,1,0,-227,1,0,-17,1,0,7
14783,14783,0,1,0,-224,1,0,-227,1,0,-17,1,0,7
14784,14784,0,1,0,-224,1,0,-227,1,0,-17,1,0,7
14785,14785,0,1,1,-91,1,1,-49,1,1,4,1,1,9
14786,14786,0,1,0,-91,1,0,-49,1,0,4,1,0,9
14787,14787,0,1,0,-91,1,0,-49,1,0,4,1,0,9
14788,14788,0,1,0,-91,1,0,-49,1,0,4,1,0,9
14789,14789,0,1,1,218,1,1,144,1,1,14,1,1,7
14790,14790,0,1,0,218,1,0,144,1,0,14,1,0,7
14791,14791,0,1,0,218,1,0,144,1,0,14,1,0,7
14792,14792,0,1,0,218,1,0,144,1,0,14,1,0,7
14793,14793,0,1,1,385,1,1,-212,1,1,19,1,1,10
14794,14794,0,1,0,385,1,0,-212,1,0,19,1,0,10
14795,14795,0,1,0,385,1,0,-212,1,0,19,1,0,10
14796,14796,0,1,0,385,1,0,-212,1,0,19,1,0,10
14797,14797,0,1,1,-78,1,1,-534,1,1,-20,1,1,-15
14798,14798,0,1,0,-78,1,0,-534,1,0,-20,1,0,-15
14799,14799,0,1,0,-78,1,0,-534,1,0,-20,1,0,-15
14800,14800,0,1,0,-78,1,0,-534,1,0,-20,1,0,-15
14801,14801,0,1,1,-422,1,1,99,1,1,19,1,1,-15
14802,14802,0,1,0,-422,1,0,99,1,0,19,1,0,-15
14803,14803,0,1,0,-422,1,0,99,1,0,19,1,0,-15
14804,14804,0,1,0,-422,1,0,99,1,0,19,1,0,-15
14805,14805,0,1,1,-182,1,1,233,1,1,11,1,1,-6
14806,14806,0,1,0,-182,1,0,233,1,0,11,1,0,-6
14807,14807,0,1,0,-182,1,0,233,1,0,11,1,0,-6
14808,14808,0,1,0,-182,1,0,233,1,0,11,1,0,-6
14809,14809,0,1,1,182,1,1,31,1,1,-1,1,1,30
14810,14810,0,1,0,182,1,0,31,1,0,-1,1,0,30
14811,14811,0,1,0,182,1,0,31,1,0,-1,1,0,30
14812,14812,0,1,0,182,1,0,31,1,0,-1,1,0,30
14813,14813,0,1,1,310,1,1,-112,1,1,-14,1,1,17
14814,14814,0,1,0,310,1,0,-112,1,0,-14,1,0,17
14815,14815,0,1,0,310,1,0,-112,1,0,-14,1,0,17
14816,14816,0,1,0,310,1,0,-112,1,0,-14,1,0,17
14817,14817,0,1,1,484,1,1,-445,1,1,-27,1,1,-3
14818,14818,0,1,0,484,1,0,-445,1,0,-27,1,0,-3
14819,14819,0,1,0,484,1,0,-445,1,0,-27,1,0,-3
14820,14820,0,1,0,484,1,0,-445,1,0,-27,1,0,-3
14821,14821,0,1,1,494,1,1,-328,1,1,-26,1,1,-6
14822,14822,0,1,0,494,1,0,-328,1,0,-26,1,0,-6
14823,14823,0,1,0,494,1,0,-328,1,0,-26,1,0,-6
14824,14824,0,1,0,494,1,0,-328,1,0,-26,1,0,-6
14825,14825,0,1,1,-80,1,1,603,1,1,40,1,1,15
14826,14826,0,1,0,-80,1,0,603,1,0,40,1,0,15
14827,14827,0,1,0,-80,1,0,603,1,0,40,1,0,15
14828,14828,0,1,0,-80,1,0,603,1,0,40,1,0,15
14829,14829,0,1,1,316,1,1,971,1,1,23,1,1,14
14830,14830,0,1,0,316,1,0,971,1,0,23,1,0,14
14831,14831,0,1,0,316,1,0,971,1,0,23,1,0,14
14832,14832,0,1,0,316,1,0,971,1,0,23,1,0,14
14833,14833,0,1,1,265,1,1,381,1,1,16,1,1,-10
14834,14834,0,1,0,265,1,0,381,1,0,16,1,0,-10
14835,14835,0,1,0,265,1,0,381,1,0,16,1,0,-10
14836,14836,0,1,0,265,1,0,381,1,0,16,1,0,-10
14837,14837,0,1,1,-55,1,1,-305,1,1,-16,1,1,-12
14838,14838,0,1,0,-55,1,0,-305,1,0,-16,1,0,-12
14839,14839,0,1,0,-55,1,0,-305,1,0,-16,1,0,-12
14840,14840,0,1,0,-55,1,0,-305,1,0,-16,1,0,-12
14841,14841,0,1,1,-234,1,1,9,1,1,12,1,1,31
14842,14842,0,1,0,-234,1,0,9,1,0,12,1,0,31
14843,14843,0,1,0,-234,1,0,9,1,0,12,1,0,31
14844,14844,0,1,0,-234,1,0,9,1,0,12,1,0,31
14845,14845,0,1,1,36,1,1,-258,1,1,15,1,1,34
14846,14846,0,1,0,36,1,0,-258,1,0,15,1,0,34
14847,14847,0,1,0,36,1,0,-258,1,0,15,1,0,34
14848,14848,0,1,0,36,1,0,-258,1,0,15,1,0,34
14849,14849,0,1,1,194,1,1,-1033,1,1,21,1,1,0
14850,14850,0,1,0,194,1,0,-1033,1,0,21,1,0,0
14851,14851,0,1,0,194,1,0,-1033,1,0,21,1,0,0
14852,14852,0,1,0,194,1,0,-1033,1,0,21,1,0,0
14853,14853,0,1,1,352,1,1,-782,1,1,-2,1,1,-19
14854,14854,0,1,0,352,1,0,-782,1,0,-2,1,0,-19
14855,14855,0,1,0,352,1,0,-782,1,0,-2,1,0,-19
14856,14856,0,1,0,352,1,0,-782,1,0,-2,1,0,-19
14857,14857,0,1,1,798,1,1,-814,1,1,2,1,1,4
14858,14858,0,1,0,798,1,0,-814,1,0,2,1,0,4
14859,14859,0,1,0,798,1,0,-814,1,0,2,1,0,4
14860,14860,0,1,0,798,1,0,-814,1,0,2,1,0,4
14861,14861,0,1,1,305,1,1,-339,1,1,10,1,1,15
14862,14862,0,1,0,305,1,0,-339,1,0,10,1,0,15
14863,14863,0,1,0,305,1,0,-339,1,0,10,1,0,15
14864,14864,0,1,0,305,1,0,-339,1,0,10,1,0,15
14865,14865,0,1,1,-225,1,1,197,1,1,22,1,1,15
14866,14866,0,1,0,-225,1,0,197,1,0,22,1,0,15
14867,14867,0,1,0,-225,1,0,197,1,0,22,1,0,15
14868,14868,0,1,0,-225,1,0,197,1,0,22,1,0,15
14869,14869,0,1,1,22,1,1,-13,1,1,-17,1,1,-32
14870,14870,0,1,0,22,1,0,-13,1,0,-17,1,0,-32
14871,14871,0,1,0,22,1,0,-13,1,0,-17,1,0,-32
14872,14872,0,1,0,22,1,0,-13,1,0,-17,1,0,-32
14873,14873,0,1,1,348,1,1,143,1,1,-10,1,1,0
14874,14874,0,1,0,348,1,0,143,1,0,-10,1,0,0
14875,14875,0,1,0,348,1,0,143,1,0,-10,1,0,0
14876,14876,0,1,0,348,1,0,143,1,0,-10,1,0,0
14877,14877,0,1,1,69,1,1,-104,1,1,-6,1,1,29
14878,14878,0,1,0,69,1,0,-104,1,0,-6,1,0,29
14879,14879,0,1,0,69,1,0,-104,1,0,-6,1,0,29
14880,14880,0,1,0,69,1,0,-104,1,0,-6,1,0,29
14881,14881,0,1,1,-28,1,1,-716,1,1,6,1,1,16
14882,14882,0,1,0,-28,1,0,-716,1,0,6,1,0,16
14883,14883,0,1,0,-28,1,0,-716,1,0,6,1,0,16
14884,14884,0,1,0,-28,1,0,-716,1,0,6,1,0,16
14885,14885,0,1,1,-24,1,1,-456,1,1,-7,1,1,-11
14886,14886,0,1,0,-24,1,0,-456,1,0,-7,1,0,-11
14887,14887,0,1,0,-24,1,0,-456,1,0,-7,1,0,-11
14888,14888,0,1,0,-24,1,0,-456,1,0,-7,1,0,-11
14889,14889,0,1,1,-617,1,1,-150,1,1,14,1,1,-38
14890,14890,0,1,0,-617,1,0,-150,1,0,14,1,0,-38
14891,14891,0,1,0,-617,1,0,-150,1,0,14,1,0,-38
14892,14892,0,1,0,-617,1,0,-150,1,0,14,1,0,-38
14893,14893,0,1,1,-119,1,1,333,1,1,16,1,1,-23
14894,14894,0,1,0,-119,1,0,333,1,0,16,1,0,-23
14895,14895,0,1,0,-119,1,0,333,1,0,16,1,0,-23
14896,14896,0,1,0,-119,1,0,333,1,0,16,1,0,-23
14897,14897,0,1,1,56,1,1,621,1,1,6,1,1,-6
14898,14898,0,1,0,56,1,0,621,1,0,6,1,0,-6
14899,14899,0,1,0,56,1,0,621,1,0,6,1,0,-6
14900,14900,0,1,0,56,1,0,621,1,0,6,1,0,-6
14901,14901,0,1,1,190,1,1,278,1,1,-5,1,1,-18
14902,14902,0,1,0,190,1,0,278,1,0,-5,1,0,-18
14903,14903,0,1,0,190,1,0,278,1,0,-5,1,0,-18
14904,14904,0,1,0,190,1,0,278,1,0,-5,1,0,-18
14905,14905,0,1,1,123,1,1,-197,1,1,-5,1,1,-13
14906,14906,0,1,0,123,1,0,-197,1,0,-5,1,0,-13
14907,14907,0,1,0,123,1,0,-197,1,0,-5,1,0,-13
14908,14908,0,1,0,123,1,0,-197,1,0,-5,1,0,-13
14909,14909,0,1,1,-144,1,1,-597,1,1,-21,1,1,-7
14910,14910,0,1,0,-144,1,0,-597,1,0,-21,1,0,-7
14911,14911,0,1,0,-144,1,0,-597,1,0,-21,1,0,-7
14912,14912,0,1,0,-144,1,0,-597,1,0,-21,1,0,-7
14913,14913,0,1,1,-117,1,1,-469,1,1,-22,1,1,10
14914,14914,0,1,0,-117,1,0,-469,1,0,-22,1,0,10
14915,14915,0,1,0,-117,1,0,-469,1,0,-22,1,0,10
14916,14916,0,1,0,-117,1,0,-469,1,0,-22,1,0,10
14917,14917,0,1,1,-304,1,1,-305,1,1,0,1,1,2
14918,14918,0,1,0,-304,1,0,-305,1,0,0,1,0,2
14919,14919,0,1,0,-304,1,0,-305,1,0,0,1,0,2
14920,14920,0,1,0,-304,1,0,-305,1,0,0,1,0,2
14921,14921,0,1,1,-40,1,1,-154,1,1,-19,1,1,-22
14922,14922,0,1,0,-40,1,0,-154,1,0,-19,1,0,-22
14923,14923,0,1,0,-40,1,0,-154,1,0,-19,1,0,-22
14924,14924,0,1,0,-40,1,0,-154,1,0,-19,1,0,-22
14925,14925,0,1,1,-74,1,1,237,1,1,8,1,1,-19
14926,14926,0,1,0,-74,1,0,237,1,0,8,1,0,-19
14927,14927,0,1,0,-74,1,0,237,1,0,8,1,0,-19
14928,14928,0,1,0,-74,1,0,237,1,0,8,1,0,-19
14929,14929,0,1,1,107,1,1,273,1,1,36,1,1,-2
14930,14930,0,1,0,107,1,0,273,1,0,36,1,0,-2
14931,14931,0,1,0,107,1,0,273,1,0,36,1,0,-2
14932,14932,0,1,0,107,1,0,273,1,0,36,1,0,-2
14933,14933,0,1,1,345,1,1,159,1,1,29,1,1,-9
14934,14934,0,1,0,345,1,0,159,1,0,29,1,0,-9
14935,14935,0,1,0,345,1,0,159,1,0,29,1,0,-9
14936,14936,0,1,0,345,1,0,159,1,0,29,1,0,-9
14937,14937,0,1,1,77,1,1,348,1,1,-1,1,1,10
14938,14938,0,1,0,77,1,0,348,1,0,-1,1,0,10
14939,14939,0,1,0,77,1,0,348,1,0,-1,1,0,10
14940,14940,0,1,0,77,1,0,348,1,0,-1,1,0,10
14941,14941,0,1,1,-523,1,1,320,1,1,11,1,1,-2
14942,14942,0,1,0,-523,1,0,320,1,0,11,1,0,-2
14943,14943,0,1,0,-523,1,0,320,1,0,11,1,0,-2
14944,14944,0,1,0,-523,1,0,320,1,0,11,1,0,-2
14945,14945,0,1,1,-194,1,1,355,1,1,33,1,1,21
14946,14946,0,1,0,-194,1,0,355,1,0,33,1,0,21
14947,14947,0,1,0,-194,1,0,355,1,0,33,1,0,21
14948,14948,0,1,0,-194,1,0,355,1,0,33,1,0,21
14949,14949,0,1,1,102,1,1,630,1,1,33,1,1,-4
14950,14950,0,1,0,102,1,0,630,1,0,33,1,0,-4
14951,14951,0,1,0,102,1,0,630,1,0,33,1,0,-4
14952,14952,0,1,0,102,1,0,630,1,0,33,1,0,-4
14953,14953,0,1,1,-58,1,1,-186,1,1,-16,1,1,-7
14954,14954,0,1,0,-58,1,0,-186,1,0,-16,1,0,-7
14955,14955,0,1,0,-58,1,0,-186,1,0,-16,1,0,-7
14956,14956,0,1,0,-58,1,0,-186,1,0,-16,1,0,-7
14957,14957,0,1,1,-182,1,1,-744,1,1,-16,1,1,4
14958,14958,0,1,0,-182,1,0,-744,1,0,-16,1,0,4
14959,14959,0,1,0,-182,1,0,-744,1,0,-16,1,0,4
14960,14960,0,1,0,-182,1,0,-744,1,0,-16,1,0,4
14961,14961,0,1,1,-51,1,1,-546,1,1,-44,1,1,0
14962,14962,0,1,0,-51,1,0,-546,1,0,-44,1,0,0
14963,14963,0,1,0,-51,1,0,-546,1,0,-44,1,0,0
14964,14964,0,1,0,-51,1,0,-546,1,0,-44,1,0,0
14965,14965,0,1,1,288,1,1,236,1,1,7,1,1,-29
14966,14966,0,1,0,288,1,0,236,1,0,7,1,0,-29
14967,14967,0,1,0,288,1,0,236,1,0,7,1,0,-29
14968,14968,0,1,0,288,1,0,236,1,0,7,1,0,-29
14969,14969,0,1,1,476,1,1,-52,1,1,-1,1,1,-26
14970,14970,0,1,0,476,1,0,-52,1,0,-1,1,0,-26
14971,14971,0,1,0,476,1,0,-52,1,0,-1,1,0,-26
14972,14972,0,1,0,476,1,0,-52,1,0,-1,1,0,-26
14973,14973,0,1,1,-79,1,1,-331,1,1,15,1,1,16
14974,14974,0,1,0,-79,1,0,-331,1,0,15,1,0,16
14975,14975,0,1,0,-79,1,0,-331,1,0,15,1,0,16
14976,14976,0,1,0,-79,1,0,-331,1,0,15,1,0,16
14977,14977,0,1,1,-226,1,1,-52,1,1,27,1,1,7
14978,14978,0,1,0,-226,1,0,-52,1,0,27,1,0,7
